timeOnIce,goals,assists,plusMinus,powerPlayGoals,shots,hits,penaltyMinutes,points
709.4,0.4,0.0,-0.2,0.0,2.8,0.4,1.2,0.0
732.0,0.4,0.0,-0.2,0.0,2.4,0.0,1.6,1.0
715.2,0.6,0.0,-0.2,0.0,1.8,0.2,0.8,0.0
733.4,0.6,0.0,0.0,0.0,1.8,0.2,0.8,1.0
756.2,0.6,0.0,0.0,0.2,1.4,0.4,0.4,1.0
780.2,0.6,0.0,0.0,0.2,1.4,0.4,0.4,0.0
757.0,0.6,0.0,0.2,0.2,1.4,0.4,0.0,0.0
796.8,0.4,0.0,-0.2,0.2,2.0,0.2,0.0,0.0
823.2,0.4,0.0,-0.2,0.2,2.0,0.2,0.0,1.0
843.6,0.2,0.2,-0.2,0.0,1.8,0.0,0.0,0.0
819.0,0.0,0.2,-0.4,0.0,1.6,0.0,0.0,0.0
794.4,0.0,0.2,-0.8,0.0,1.6,0.0,0.0,1.0
698.0,0.0,0.4,-0.6,0.0,1.0,0.0,0.0,0.0
638.8,0.0,0.4,-0.8,0.0,1.2,0.2,0.0,1.0
630.2,0.2,0.2,-0.6,0.0,1.2,0.2,0.0,1.0
636.4,0.4,0.2,-0.2,0.0,1.6,0.2,0.8,1.0
723.4,0.4,0.4,0.4,0.0,2.0,0.2,0.8,0.0
832.2,0.4,0.2,0.6,0.0,2.0,0.2,0.8,0.0
912.0,0.4,0.2,0.6,0.0,2.2,0.0,0.8,0.0
956.4,0.2,0.2,0.4,0.0,2.8,0.0,0.8,1.0
950.2,0.0,0.4,0.0,0.0,2.6,0.0,0.0,0.0
957.4,0.0,0.2,-0.2,0.0,2.6,0.0,0.0,1.0
922.0,0.0,0.4,-0.4,0.0,2.6,0.0,0.0,1.0
856.6,0.2,0.4,-0.2,0.2,2.6,0.0,0.0,1.0
824.4,0.4,0.4,0.0,0.2,2.2,0.0,0.0,1.0
869.4,0.6,0.2,0.2,0.2,2.2,0.0,0.0,0.0
844.0,0.6,0.2,0.2,0.2,2.6,0.0,0.0,0.0
838.8,0.6,0.0,0.8,0.2,2.8,0.0,0.0,1.0
924.4,0.6,0.0,1.2,0.0,2.8,0.0,0.0,0.0
935.6,0.4,0.0,1.0,0.0,3.0,0.2,0.0,0.0
887.8,0.2,0.0,0.8,0.0,2.8,0.2,0.0,1.0
875.4,0.2,0.2,1.0,0.0,2.4,0.4,0.0,0.0
893.2,0.2,0.2,0.2,0.0,2.2,1.0,0.0,0.0
877.6,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.0
875.0,0.0,0.2,-0.2,0.0,1.6,0.8,0.0,1.0
837.2,0.0,0.4,-0.2,0.0,1.6,0.8,0.0,0.0
870.0,0.0,0.2,-0.4,0.0,1.6,0.6,0.0,1.0
879.6,0.2,0.2,0.0,0.2,2.4,0.0,0.0,0.0
907.0,0.2,0.2,-0.4,0.2,4.0,0.0,0.0,2.0
914.6,0.2,0.6,-0.2,0.2,4.8,0.0,0.0,2.0
481.2,0.2,0.4,0.4,0.0,0.8,0.2,0.0,0.0
502.0,0.2,0.4,0.2,0.0,1.0,0.0,0.0,0.0
525.8,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.0
588.8,0.2,0.4,0.0,0.0,1.2,0.0,0.0,0.0
697.2,0.2,0.4,-0.4,0.0,1.4,0.2,0.0,0.0
743.6,0.0,0.0,-0.8,0.0,1.0,0.2,0.0,2.0
741.2,0.2,0.2,-0.2,0.0,1.4,0.2,0.0,0.0
737.2,0.2,0.2,0.2,0.0,1.6,0.2,0.0,0.0
678.8,0.2,0.2,0.2,0.0,1.4,0.2,0.0,0.0
632.4,0.2,0.2,0.4,0.0,1.4,0.0,0.0,0.0
600.0,0.2,0.2,0.0,0.0,1.8,0.0,0.0,0.0
587.4,0.0,0.0,-0.4,0.0,1.2,0.0,0.0,1.0
563.2,0.0,0.2,-0.4,0.0,1.0,0.0,0.0,0.0
618.6,0.0,0.2,-0.4,0.0,1.0,0.0,0.0,0.0
581.4,0.0,0.2,-0.2,0.0,0.8,0.4,0.0,0.0
589.6,0.0,0.2,0.0,0.0,0.6,0.4,0.0,0.0
582.2,0.0,0.2,-0.2,0.0,0.6,0.4,0.0,0.0
548.4,0.0,0.0,-0.6,0.0,0.6,0.6,0.0,0.0
509.8,0.0,0.0,-0.6,0.0,0.4,0.8,0.0,1.0
493.0,0.0,0.2,-0.4,0.0,0.4,0.4,0.8,2.0
480.8,0.4,0.2,0.2,0.0,0.4,0.4,0.8,1.0
538.4,0.6,0.2,0.0,0.0,0.6,0.6,0.8,2.0
636.2,0.6,0.6,0.6,0.0,1.0,0.8,0.8,0.0
681.6,0.6,0.6,0.6,0.0,1.0,0.6,0.8,1.0
771.4,0.8,0.4,0.6,0.0,1.2,0.8,0.0,1.0
789.6,0.6,0.4,0.2,0.0,1.4,0.8,0.0,0.0
836.2,0.4,0.4,0.4,0.0,1.2,0.8,0.0,0.0
864.8,0.4,0.0,0.0,0.0,1.6,0.8,0.0,0.0
841.4,0.4,0.0,0.0,0.0,1.8,1.0,0.0,0.0
828.0,0.2,0.0,-0.2,0.0,1.8,0.8,0.0,1.0
829.8,0.2,0.0,-0.2,0.0,1.6,0.8,0.0,0.0
769.0,0.2,0.0,0.0,0.0,1.6,0.6,0.0,1.0
777.0,0.2,0.2,-0.2,0.0,0.8,0.2,0.0,0.0
809.6,0.2,0.2,-0.2,0.0,0.6,0.2,0.0,1.0
811.0,0.2,0.4,0.0,0.0,0.8,0.2,0.0,1.0
849.0,0.0,0.6,0.2,0.0,1.0,0.4,0.0,0.0
867.4,0.0,0.6,0.2,0.0,1.0,0.6,0.0,1.0
854.6,0.0,0.6,0.6,0.0,1.8,0.8,0.0,1.0
850.6,0.0,0.8,0.6,0.0,2.0,0.8,0.0,0.0
845.2,0.0,0.6,0.2,0.0,1.6,0.8,0.0,1.0
820.2,0.0,0.6,0.2,0.0,1.0,0.6,0.0,0.0
832.4,0.0,0.6,0.2,0.0,1.2,0.6,0.0,0.0
803.0,0.0,0.4,-0.2,0.0,0.6,0.6,0.0,1.0
764.4,0.0,0.4,-0.2,0.0,0.4,0.8,0.0,0.0
774.8,0.2,0.2,0.0,0.0,2.2,0.6,0.8,1.0
749.8,0.2,0.4,0.2,0.0,2.2,0.0,0.4,0.0
805.0,0.2,0.2,-0.2,0.0,2.4,0.0,0.4,2.0
826.8,0.2,0.6,0.4,0.0,2.4,0.0,0.0,1.0
864.2,0.0,0.8,0.0,0.0,1.8,0.0,0.0,1.0
898.2,0.0,1.0,0.2,0.0,1.8,0.0,0.0,1.0
939.2,0.2,0.8,0.2,0.0,2.0,0.0,0.0,1.0
918.6,0.4,0.8,0.4,0.2,2.2,0.0,0.4,2.0
897.4,0.6,0.6,0.4,0.4,2.2,0.0,0.4,1.0
867.6,0.8,0.4,1.0,0.4,2.0,0.0,0.4,0.0
866.2,0.8,0.2,1.0,0.4,2.2,0.0,0.4,1.0
885.2,0.6,0.4,1.0,0.4,2.6,0.0,0.4,1.0
868.4,0.4,0.6,1.2,0.2,2.2,0.0,0.0,1.0
884.6,0.4,0.4,0.8,0.2,2.0,0.0,0.0,0.0
936.2,0.2,0.4,0.4,0.2,1.8,0.0,0.0,1.0
930.0,0.4,0.4,-0.2,0.4,2.0,0.0,0.0,1.0
905.4,0.6,0.2,-0.2,0.4,1.4,0.4,0.0,0.0
921.0,0.6,0.0,-0.4,0.4,1.6,0.6,0.0,0.0
895.4,0.4,0.0,-0.4,0.2,1.8,0.6,0.0,0.0
905.6,0.4,0.0,-0.4,0.2,2.2,0.6,0.0,0.0
956.0,0.2,0.0,0.2,0.0,2.6,0.6,0.0,0.0
955.6,0.0,0.0,0.0,0.0,2.4,0.2,0.0,0.0
955.4,0.0,0.0,0.2,0.0,2.6,0.0,0.0,1.0
970.4,0.2,0.0,0.4,0.0,2.4,0.0,0.0,1.0
908.2,0.2,0.2,0.8,0.0,2.8,0.0,0.0,1.0
862.4,0.2,0.4,0.6,0.0,2.2,0.0,0.0,0.0
836.2,0.2,0.4,0.4,0.0,2.8,0.0,0.0,0.0
815.8,0.2,0.4,0.4,0.0,3.6,0.2,0.0,1.0
767.4,0.0,0.6,0.2,0.0,3.2,0.4,0.0,1.0
802.8,0.0,0.6,0.2,0.0,3.0,0.4,0.0,0.0
829.0,0.0,0.4,0.2,0.0,2.8,0.8,0.0,1.0
805.8,0.2,0.4,0.6,0.2,2.2,0.8,0.0,1.0
823.2,0.4,0.4,0.6,0.2,1.8,0.6,0.0,0.0
896.6,0.4,0.2,0.6,0.2,1.8,0.4,0.0,0.0
883.6,0.4,0.0,0.4,0.2,2.0,0.4,0.0,1.0
849.4,0.4,0.2,0.4,0.2,2.2,0.0,0.0,0.0
872.0,0.2,0.2,0.0,0.0,2.2,0.0,0.4,0.0
864.4,0.0,0.2,-0.4,0.0,1.8,0.2,0.4,0.0
830.4,0.0,0.2,-0.4,0.0,2.2,0.2,0.4,0.0
838.8,0.0,0.2,-0.4,0.0,1.8,0.4,0.4,0.0
844.4,0.0,0.0,-0.6,0.0,1.8,0.8,0.4,0.0
833.2,0.0,0.0,-0.4,0.0,2.2,1.0,0.0,0.0
846.8,0.0,0.0,-0.2,0.0,1.8,0.8,0.4,0.0
819.4,0.0,0.0,-0.2,0.0,1.8,1.2,0.4,0.0
806.2,0.0,0.0,-0.6,0.0,2.2,1.2,0.4,0.0
812.2,0.0,0.0,-0.2,0.0,2.0,1.0,0.4,0.0
790.2,0.0,0.0,-0.2,0.0,1.4,1.0,0.4,0.0
703.4,0.0,0.0,-0.2,0.0,1.4,1.0,0.0,0.0
699.0,0.0,0.0,-0.2,0.0,1.4,0.6,0.0,0.0
636.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0
606.0,0.0,0.2,-0.2,0.0,0.8,0.4,0.0,0.0
610.4,0.0,0.2,-0.2,0.0,1.6,0.2,0.0,0.0
614.2,0.0,0.2,-0.2,0.0,1.6,0.2,0.0,0.0
634.0,0.0,0.2,-0.2,0.0,1.8,0.4,0.0,0.0
625.2,0.0,0.2,-0.2,0.0,1.8,0.4,0.0,1.0
613.4,0.2,0.0,0.0,0.0,1.6,0.4,0.4,0.0
599.8,0.2,0.0,0.0,0.0,1.0,0.4,0.4,0.0
627.2,0.2,0.0,0.0,0.0,1.2,0.4,0.4,1.0
647.8,0.2,0.2,0.2,0.0,1.2,0.4,0.4,0.0
693.2,0.2,0.2,0.4,0.0,1.4,0.2,0.4,0.0
675.6,0.0,0.2,0.0,0.0,1.4,0.2,0.0,2.0
656.8,0.2,0.0,-0.6,0.0,1.4,0.4,0.0,1.0
683.2,0.2,0.2,-0.4,0.0,1.4,0.8,0.0,1.0
740.4,0.2,0.4,-0.4,0.0,1.8,0.6,0.0,1.0
725.0,0.0,0.6,-0.8,0.0,1.4,1.0,0.0,0.0
785.4,0.0,0.6,-0.2,0.0,1.8,1.4,0.4,0.0
839.4,0.0,0.6,0.4,0.0,1.8,1.4,0.4,1.0
866.6,0.0,0.6,0.2,0.0,1.8,1.2,0.4,1.0
829.8,0.2,0.4,-0.2,0.2,1.4,1.6,0.4,1.0
803.0,0.2,0.4,0.0,0.2,1.4,1.2,0.4,1.0
759.4,0.2,0.6,-0.4,0.2,1.0,1.0,0.0,0.0
891.0,0.2,0.0,-0.4,0.0,3.4,0.2,1.4,0.0
829.0,0.2,0.0,0.0,0.0,2.6,0.4,0.0,0.0
767.4,0.2,0.0,-0.2,0.0,2.2,0.6,0.0,1.0
759.8,0.4,0.0,0.0,0.0,1.6,0.4,0.0,0.0
734.6,0.4,0.0,0.2,0.0,1.4,0.4,0.0,0.0
713.6,0.2,0.0,0.2,0.0,1.2,0.4,0.0,1.0
731.2,0.2,0.2,0.2,0.0,1.6,0.2,0.0,0.0
750.8,0.2,0.2,0.2,0.0,1.6,0.0,0.0,0.0
731.8,0.0,0.2,0.4,0.0,1.4,0.2,0.0,0.0
748.4,0.0,0.2,0.4,0.0,2.2,0.6,0.0,1.0
735.4,0.0,0.4,0.6,0.0,1.8,1.2,0.0,0.0
756.4,0.0,0.2,0.4,0.0,1.8,1.8,0.0,0.0
739.8,0.0,0.2,0.8,0.0,2.0,1.8,0.4,0.0
757.4,0.0,0.2,0.4,0.0,2.0,1.8,0.4,0.0
754.6,0.0,0.2,0.0,0.0,1.4,1.8,0.4,0.0
801.4,0.0,0.0,-0.2,0.0,1.2,1.6,0.4,0.0
796.0,0.0,0.0,-0.2,0.0,1.2,1.6,0.4,0.0
823.0,0.0,0.0,-0.4,0.0,1.6,1.8,0.4,0.0
779.8,0.0,0.0,-0.2,0.0,1.6,1.6,0.4,1.0
772.4,0.2,0.0,-0.2,0.0,1.8,1.4,0.4,0.0
770.0,0.2,0.0,-0.2,0.0,2.0,1.4,0.4,1.0
793.0,0.4,0.0,0.0,0.0,2.0,1.4,0.4,0.0
775.4,0.4,0.0,-0.2,0.0,1.8,1.2,0.4,1.0
780.2,0.6,0.0,0.0,0.0,2.2,1.4,0.4,1.0
769.8,0.4,0.2,0.4,0.0,3.0,1.6,1.8,0.0
752.4,0.4,0.2,0.2,0.0,3.2,1.4,1.8,0.0
722.4,0.2,0.2,0.0,0.0,2.8,1.0,1.8,0.0
712.6,0.2,0.2,0.2,0.0,2.2,1.4,1.8,2.0
783.0,0.0,0.6,0.4,0.0,2.0,1.4,1.8,0.0
794.2,0.0,0.4,-0.2,0.0,1.2,1.8,0.4,0.0
745.6,0.0,0.4,-0.2,0.0,0.8,2.0,0.4,0.0
737.6,0.0,0.4,-0.2,0.0,1.4,2.0,0.4,1.0
784.8,0.0,0.6,-0.6,0.0,2.0,1.8,0.4,1.0
758.2,0.2,0.2,-1.0,0.0,2.0,2.0,0.4,0.0
794.2,0.2,0.2,-0.8,0.0,2.2,1.2,0.4,0.0
820.6,0.2,0.2,-0.6,0.0,2.6,0.8,0.4,0.0
824.0,0.2,0.2,-0.4,0.0,2.4,0.8,0.4,0.0
792.8,0.2,0.0,-0.4,0.0,2.2,0.6,0.0,1.0
796.8,0.0,0.2,-0.6,0.0,2.2,0.2,0.0,1.0
778.6,0.0,0.4,-0.4,0.0,1.8,0.4,0.4,1.0
789.6,0.0,0.6,-0.4,0.0,1.8,0.6,0.8,0.0
806.8,0.0,0.6,-0.6,0.0,2.0,1.0,0.8,0.0
830.8,0.0,0.6,-0.2,0.0,1.8,1.2,0.8,0.0
868.6,0.0,0.4,-0.2,0.0,2.0,1.4,0.8,0.0
816.6,0.0,0.2,-0.2,0.0,2.0,1.2,0.4,1.0
829.2,0.2,0.0,-0.2,0.0,2.0,1.4,0.0,0.0
800.8,0.2,0.0,-0.2,0.0,2.0,1.2,0.8,0.0
827.4,0.2,0.0,-0.4,0.0,2.2,1.0,0.8,0.0
798.8,0.2,0.0,-0.6,0.0,1.8,1.4,0.8,0.0
849.2,0.2,0.0,-0.6,0.0,1.6,1.6,1.2,1.0
872.8,0.2,0.0,-0.6,0.0,1.8,1.4,1.2,0.0
894.4,0.2,0.0,-1.2,0.0,1.6,1.0,0.8,0.0
916.0,0.2,0.0,-0.8,0.0,1.6,1.8,1.2,1.0
927.2,0.4,0.0,-0.2,0.0,2.0,1.2,1.2,0.0
907.6,0.4,0.0,-0.4,0.0,2.2,1.0,0.8,0.0
868.0,0.2,0.0,-0.4,0.0,1.6,1.4,0.8,0.0
833.4,0.2,0.0,0.2,0.0,2.0,2.0,0.4,1.0
798.0,0.2,0.2,0.2,0.0,1.8,2.6,0.0,0.0
796.6,0.0,0.2,-0.4,0.0,1.6,2.6,0.0,2.0
810.8,0.2,0.4,0.2,0.0,2.2,2.6,0.0,0.0
870.6,0.2,0.4,0.2,0.0,2.6,2.6,0.0,1.0
921.4,0.4,0.4,0.2,0.0,2.2,2.8,0.0,0.0
949.4,0.4,0.2,0.0,0.0,2.4,2.2,0.0,0.0
915.0,0.4,0.2,0.4,0.0,2.0,3.0,0.4,0.0
906.6,0.2,0.0,-0.2,0.0,1.2,3.0,0.4,0.0
846.4,0.2,0.0,-0.2,0.0,0.8,2.8,0.8,0.0
790.6,0.0,0.0,-0.4,0.0,0.4,2.6,0.8,0.0
679.6,0.0,0.0,-0.4,0.0,0.2,2.2,1.2,0.0
661.6,0.0,0.0,-0.4,0.0,0.2,1.6,0.8,1.0
636.0,0.2,0.0,-0.2,0.0,0.6,1.8,0.8,0.0
665.0,0.2,0.0,-0.4,0.0,0.8,2.4,0.4,0.0
703.4,0.2,0.0,0.0,0.0,1.0,1.8,0.4,0.0
728.8,0.2,0.0,0.0,0.0,1.4,1.4,0.0,0.0
801.0,0.2,0.0,0.2,0.0,0.8,3.6,0.4,0.0
814.6,0.2,0.0,0.2,0.0,0.8,3.2,0.8,0.0
783.0,0.0,0.0,0.0,0.0,0.4,2.8,0.8,0.0
780.0,0.0,0.0,-0.2,0.0,0.8,4.0,0.8,1.0
762.8,0.2,0.0,0.0,0.0,1.4,2.4,0.8,1.0
713.4,0.2,0.2,-0.2,0.0,1.4,2.8,0.4,1.0
695.6,0.4,0.2,0.0,0.0,1.4,3.4,0.4,1.0
720.6,0.4,0.4,0.0,0.0,1.6,4.4,0.4,0.0
736.4,0.4,0.4,0.2,0.0,2.0,3.4,0.4,0.0
740.8,0.2,0.4,-0.2,0.0,1.8,3.8,0.4,0.0
741.6,0.2,0.2,0.0,0.0,2.0,4.4,0.4,0.0
700.0,0.0,0.2,-0.2,0.0,2.6,3.8,0.0,0.0
600.0,0.0,0.0,-0.2,0.0,2.2,2.4,3.4,0.0
582.6,0.0,0.0,-0.2,0.0,1.6,2.8,3.4,0.0
534.0,0.0,0.0,0.0,0.0,1.4,3.0,3.8,0.0
526.8,0.0,0.0,-0.2,0.0,1.4,2.2,4.2,1.0
540.0,0.2,0.0,-0.2,0.0,1.0,2.4,4.6,0.0
612.6,0.2,0.0,-0.6,0.0,1.2,2.8,1.2,0.0
623.0,0.2,0.0,-0.6,0.0,1.2,3.0,1.2,1.0
648.2,0.4,0.0,-0.4,0.0,1.4,3.6,0.8,0.0
650.0,0.4,0.0,-0.4,0.0,1.6,3.8,0.4,0.0
666.8,0.2,0.0,-0.4,0.0,1.6,3.4,0.0,0.0
599.4,0.2,0.0,0.0,0.0,1.4,3.0,0.0,0.0
587.6,0.2,0.0,0.0,0.0,1.6,2.8,0.0,1.0
597.8,0.2,0.0,0.0,0.0,1.8,2.6,0.0,0.0
610.8,0.2,0.0,0.0,0.0,1.4,2.4,1.0,0.0
637.6,0.2,0.0,0.0,0.0,1.4,2.8,1.0,1.0
665.2,0.4,0.0,0.2,0.0,1.8,3.4,1.0,0.0
644.8,0.4,0.0,0.2,0.0,1.6,2.6,1.4,0.0
659.8,0.2,0.0,0.0,0.0,1.0,2.2,1.4,1.0
664.4,0.2,0.2,0.4,0.0,1.2,2.8,0.4,1.0
652.0,0.2,0.4,0.4,0.0,1.2,2.8,0.4,0.0
678.8,0.0,0.4,0.0,0.0,1.4,3.0,0.4,0.0
726.2,0.0,0.4,0.2,0.0,2.0,3.8,0.0,1.0
741.2,0.0,0.6,0.4,0.0,2.0,4.0,0.0,0.0
744.6,0.0,0.4,0.0,0.0,2.0,4.2,0.0,0.0
707.2,0.0,0.2,0.2,0.0,2.0,4.0,0.0,0.0
708.4,0.0,0.2,0.4,0.0,1.8,4.0,0.0,0.0
687.2,0.0,0.2,0.2,0.0,1.2,3.8,0.0,1.0
676.8,0.2,0.0,0.2,0.0,1.6,3.4,0.0,0.0
657.8,0.2,0.0,0.2,0.0,1.6,3.4,0.0,0.0
696.4,0.2,0.0,0.0,0.0,1.4,3.4,0.0,0.0
699.4,0.2,0.0,0.0,0.0,1.0,3.4,0.0,1.0
672.2,0.2,0.2,0.0,0.0,1.4,3.2,0.0,1.0
646.8,0.2,0.2,0.0,0.0,1.4,3.2,0.4,2.0
657.8,0.4,0.4,0.6,0.0,1.6,3.0,0.4,0.0
641.6,0.4,0.4,0.6,0.0,1.4,3.6,0.4,0.0
613.4,0.4,0.4,0.6,0.0,1.6,3.2,0.4,0.0
630.2,0.4,0.2,0.6,0.0,1.0,3.4,0.4,0.0
621.2,0.2,0.2,0.4,0.0,0.6,4.0,0.0,0.0
613.2,0.0,0.0,-0.2,0.0,0.2,3.6,0.0,0.0
608.2,0.0,0.0,-0.2,0.0,0.6,4.0,1.0,0.0
601.8,0.0,0.0,-0.6,0.0,0.6,4.2,1.0,0.0
595.0,0.0,0.0,-0.6,0.0,1.6,3.8,1.0,0.0
591.8,0.0,0.0,-0.6,0.0,2.0,2.8,1.0,0.0
622.8,0.0,0.0,-0.4,0.0,2.6,2.6,1.0,0.0
615.8,0.0,0.0,-0.4,0.0,2.4,1.8,0.4,0.0
625.6,0.0,0.0,-0.2,0.0,2.6,1.8,0.8,1.0
621.6,0.2,0.0,0.2,0.0,2.0,3.0,0.8,0.0
644.0,0.2,0.0,0.2,0.0,2.4,3.6,0.8,0.0
637.0,0.2,0.0,0.2,0.0,2.2,4.2,0.8,0.0
626.0,0.2,0.0,-0.4,0.0,2.2,3.8,0.4,0.0
662.2,0.2,0.0,-0.2,0.0,2.0,3.4,0.0,0.0
665.8,0.0,0.0,-0.8,0.0,1.8,2.6,0.0,0.0
668.6,0.0,0.0,-0.8,0.0,1.0,2.4,1.4,1.0
677.6,0.2,0.0,-0.6,0.0,1.2,2.0,1.4,0.0
737.0,0.2,0.0,0.0,0.0,1.6,2.2,1.8,0.0
727.4,0.2,0.0,-0.2,0.0,1.4,2.0,1.8,0.0
736.0,0.2,0.0,-0.2,0.0,1.2,1.4,1.8,0.0
883.0,0.0,0.2,-0.4,0.0,1.6,0.8,0.8,0.0
881.6,0.0,0.0,-0.2,0.0,1.4,0.8,0.4,0.0
914.0,0.0,0.0,-0.4,0.0,1.6,0.8,0.4,0.0
940.2,0.0,0.0,-0.6,0.0,1.8,0.8,0.4,0.0
946.6,0.0,0.0,0.2,0.0,1.8,0.6,0.4,0.0
973.8,0.0,0.0,0.0,0.0,2.4,0.8,0.0,0.0
951.4,0.0,0.0,0.0,0.0,3.0,0.8,0.0,1.0
924.8,0.0,0.2,0.4,0.0,2.8,0.8,0.0,0.0
969.4,0.0,0.2,0.8,0.0,2.8,1.0,0.0,1.0
967.2,0.2,0.2,0.6,0.2,2.6,1.0,0.0,0.0
999.4,0.2,0.2,1.0,0.2,2.0,0.4,0.4,0.0
1042.8,0.2,0.2,0.8,0.2,1.4,0.6,0.4,0.0
1107.6,0.2,0.0,0.4,0.2,1.2,1.0,0.4,0.0
1085.2,0.2,0.0,0.2,0.2,2.0,1.4,0.4,1.0
1098.6,0.0,0.2,0.0,0.0,2.0,1.2,0.4,2.0
1137.2,0.4,0.2,0.0,0.2,2.6,1.6,0.0,2.0
1144.8,0.6,0.4,0.0,0.4,3.2,2.4,0.0,1.0
1122.6,0.8,0.4,0.2,0.4,3.4,2.4,0.0,0.0
1084.2,0.8,0.4,0.4,0.4,2.4,1.8,0.0,1.0
1108.6,0.8,0.4,0.4,0.4,2.6,2.2,0.0,0.0
1059.4,0.4,0.4,0.4,0.2,2.8,2.0,0.4,0.0
1073.6,0.2,0.2,0.2,0.0,2.8,1.2,0.4,1.0
1065.6,0.0,0.4,0.2,0.0,2.6,1.0,0.4,0.0
1133.6,0.0,0.4,0.0,0.0,3.2,1.0,0.4,0.0
1105.4,0.0,0.2,-0.4,0.0,2.8,1.0,0.4,1.0
1123.6,0.0,0.4,-0.6,0.0,2.6,0.8,0.0,1.0
1044.8,0.0,0.6,-0.4,0.0,1.8,0.8,0.0,0.0
1037.2,0.0,0.4,-0.8,0.0,1.4,1.0,0.4,0.0
1002.6,0.0,0.4,-0.6,0.0,1.0,1.2,0.4,0.0
1033.4,0.0,0.4,-0.2,0.0,1.6,1.0,0.8,0.0
1037.2,0.0,0.2,-0.2,0.0,1.6,1.2,0.8,1.0
1062.0,0.0,0.2,0.0,0.0,2.0,1.2,0.8,0.0
1023.6,0.0,0.2,0.2,0.0,2.2,1.0,0.4,1.0
1028.0,0.0,0.4,0.0,0.0,2.6,0.8,0.8,1.0
1008.2,0.2,0.4,-0.2,0.0,2.6,1.2,0.4,0.0
1004.6,0.2,0.4,0.0,0.0,2.4,1.0,1.2,0.0
997.0,0.2,0.2,0.0,0.0,2.6,0.8,1.2,0.0
1046.8,0.2,0.2,0.2,0.0,2.4,0.6,2.0,1.0
1066.8,0.4,0.0,0.4,0.0,1.8,1.0,1.6,0.0
1056.8,0.2,0.0,0.2,0.0,1.2,0.8,1.6,0.0
1076.0,0.2,0.0,0.0,0.0,1.0,1.4,0.8,0.0
1063.8,0.2,0.0,-0.4,0.0,1.2,1.6,0.8,2.0
1024.8,0.6,0.0,-0.4,0.0,1.6,1.6,0.0,0.0
972.2,0.4,0.0,-0.6,0.0,1.8,1.2,0.0,1.0
946.0,0.6,0.0,0.0,0.0,2.2,1.4,0.0,0.0
890.6,0.6,0.0,0.0,0.0,2.4,1.0,0.0,1.0
980.6,0.8,0.0,0.2,0.0,2.4,1.0,0.0,3.0
1034.0,0.8,0.2,0.0,0.2,2.6,1.4,0.0,1.0
1051.6,1.0,0.2,0.2,0.2,2.6,1.6,0.0,0.0
1114.2,0.8,0.2,0.0,0.2,2.2,1.2,0.0,2.0
1147.8,1.2,0.2,1.0,0.2,3.2,1.4,0.4,0.0
1096.8,1.0,0.2,0.8,0.2,2.6,1.2,0.4,0.0
1057.0,0.6,0.0,0.4,0.0,2.4,1.0,0.4,0.0
1035.8,0.4,0.0,0.4,0.0,2.6,1.2,0.8,1.0
965.2,0.6,0.0,0.4,0.0,3.0,1.4,0.8,0.0
933.6,0.2,0.0,-0.4,0.0,1.6,1.4,1.2,0.0
955.8,0.2,0.0,0.0,0.0,1.8,1.8,1.2,0.0
975.2,0.2,0.0,0.2,0.0,1.8,2.0,1.2,2.0
1024.2,0.4,0.2,0.2,0.0,1.4,2.2,0.8,0.0
1056.0,0.2,0.2,0.0,0.0,1.4,2.8,0.8,1.0
1083.2,0.4,0.2,0.0,0.0,1.8,2.6,0.4,0.0
1109.0,0.4,0.2,-0.4,0.0,1.8,2.4,0.4,1.0
1054.8,0.6,0.2,-0.2,0.0,2.0,2.0,0.4,0.0
1060.4,0.4,0.0,-0.6,0.0,2.8,1.6,0.4,0.0
1024.2,0.4,0.0,-0.8,0.0,2.8,1.0,0.4,0.0
1043.0,0.2,0.0,-1.4,0.0,2.6,1.4,0.0,0.0
988.2,0.2,0.0,-1.0,0.0,2.4,1.4,0.0,0.0
1056.2,0.0,0.0,-1.0,0.0,2.6,1.6,0.0,0.0
473.2,0.0,0.2,-0.6,0.0,0.6,0.8,0.8,0.0
648.2,0.0,0.0,-0.2,0.0,1.2,1.4,0.8,2.0
675.8,0.0,0.4,0.2,0.0,1.4,1.2,0.8,0.0
704.2,0.0,0.4,0.2,0.0,1.2,1.0,0.8,0.0
677.6,0.0,0.4,0.2,0.0,1.2,1.0,0.8,0.0
653.4,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.0
655.6,0.0,0.4,0.8,0.0,0.4,0.8,0.0,0.0
638.6,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0
645.6,0.2,0.0,0.0,0.0,0.8,0.6,0.0,0.0
691.4,0.2,0.0,-0.2,0.0,1.0,0.2,0.0,0.0
703.6,0.2,0.0,-0.2,0.0,0.8,0.4,0.0,0.0
749.0,0.2,0.0,-0.6,0.0,1.2,1.0,0.0,1.0
853.6,0.4,0.0,0.0,0.0,1.8,0.0,0.4,0.0
837.0,0.2,0.0,-0.4,0.0,2.6,0.0,0.4,0.0
758.8,0.2,0.0,0.0,0.0,2.0,0.0,0.0,1.0
773.2,0.4,0.0,0.4,0.0,2.0,0.0,0.0,1.0
